service_date,unique_patients,hospital_ammount,non_hospital_ammount,hospital_unique_patients,unique_service_codes,high_cost_proportion,service_code_hhi,mean_ammount,total_racords,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,EMA_7,EMA_14,total_amount_net
2022-12-10,418,129728.61,2235066.9,11,372,0.2142381902860944,0.0078330807889654,1573.3835728542913,1503,2923797.945393535,2718714.0654843217,2893381.4109996683,2814280.5885714283,2811181.0128571424,2787014.917694856,2814450.8930300507,2364795.51
2022-12-11,339,128663.21,1809957.98,8,352,0.2074380165289256,0.0082630967830066,1602.1662727272726,1210,2551129.655131178,2369694.4303228813,2764912.1399088195,2852418.5928571434,2793453.9250000003,2574916.485771142,2697673.599292711,1938621.19
2022-12-12,497,281115.42,2689516.39,14,451,0.2567726737338044,0.006561450386445,1749.4886984687869,1698,2142790.6783770593,2673181.096881921,2785079.938107216,2808201.075714286,2800225.1235714285,2673845.3168283566,2734068.027387016,2970631.81
2022-12-13,472,325537.83,2696244.78,16,480,0.2116374871266735,0.0077993002001397,1556.0157621009268,1942,2694684.7661256865,2894124.7045879476,2894834.3184513585,2763311.174285714,2774014.665,2760829.640121267,2772429.9717354137,3021782.61
2022-12-14,450,353322.65,2511990.27,21,449,0.2773862908392056,0.006229272862999,1835.562408712364,1561,2912749.9953752286,3008249.526391965,2942233.3678238387,2710284.567142857,2753284.9385714284,2786950.46009095,2784814.3648373587,2865312.92
2022-12-15,470,224153.55,2662322.61,18,428,0.2542270531400966,0.0071741755933627,1743.04115942029,1656,2881125.2784584095,2985896.5309279766,2944439.366401322,2702468.227142857,2748435.638571429,2811831.885068212,2798369.270859044,2886476.16
2022-12-16,426,253806.39,2515599.43,19,424,0.245331616226658,0.0070316513455252,1783.2619575016097,1553,2884692.53281947,2947150.1506186514,2921987.481601082,2688146.5742857144,2744753.6257142858,2801225.368801159,2794507.4774111714,2769405.82
2022-12-17,392,164182.54,2220933.82,13,401,0.2261273209549071,0.0076778841756432,1581.642148541114,1508,2807834.7242731564,2753031.937079101,2804236.326764521,2691049.552857143,2752665.070714286,2697198.1166008688,2739921.995089682,2385116.36
2022-12-18,291,158182.31,1577791.5,9,325,0.23046875,0.0082378387451171,1695.286923828125,1024,2526022.481424385,2481561.688052734,2598312.478261881,2662099.927142857,2757259.2599999993,2456892.0399506516,2606062.237077724,1735973.81
2022-12-19,440,128307.21,2663707.99,10,426,0.2245475113122172,0.007320309780717,1579.1941176470589,1768,1999323.3671414617,2644585.062035156,2722283.742214266,2636583.2685714285,2722392.1721428568,2540672.829962989,2630855.965467361,2792015.2
2022-12-20,467,200606.99,2732402.12,16,455,0.2151351351351351,0.0069773557341124,1585.4103297297297,1850,2527784.589047154,2770317.5780234374,2833870.683629854,2623901.3400000003,2693606.257142857,2638756.8999722414,2671143.0514050457,2933009.11
2022-12-21,451,312254.38,2354573.02,17,426,0.2249698431845597,0.0077600143181212,1608.4604342581422,1658,2797934.2696823846,2801982.692015625,2907075.8629698805,2595546.2657142854,2652915.416428571,2645774.5249791807,2670567.631217706,2666827.4
2022-12-22,431,327635.32,2314357.62,18,398,0.2655290102389078,0.0071851739682465,1803.4081501706485,1465,2710529.689894128,2830147.1813437506,2913278.5315208114,2560620.0914285714,2631544.1592857144,2644829.128734385,2666757.6723886784,2641992.94
2022-12-23,391,230636.91,1932567.69,15,374,0.2319391634980988,0.0084910870476658,1645.0225095057035,1315,2664838.5232980424,2809900.0608958337,2905347.414880664,2474019.9171428573,2581083.2457142854,2524422.9965507886,2599617.2627368546,2163204.6
2022-12-24,378,99202.69,1957252.81,10,336,0.2621107266435986,0.0077480513882736,1778.9407439446368,1156,2330415.9077660143,2668305.493930556,2807065.250356907,2427068.365714286,2559058.959285714,2407431.1224130914,2527195.6943719406,2056455.5
2022-12-25,294,58903.29,1646044.87,7,323,0.2249752229930624,0.008536648852105,1689.740495540139,1009,2147775.635922005,2357528.2659537042,2649166.3302920144,2422636.13,2542368.0285714283,2231810.3818098186,2417562.689789015,1704948.16
2022-12-26,413,122410.57,2312124.71,8,408,0.2740458015267175,0.0073061010430627,1858.4238778625952,1310,1852557.3186406682,2502357.2439691364,2707614.59932983,2371567.57,2504075.419285714,2282491.606357364,2419825.701817146,2434535.28
2022-12-27,459,195152.07,2683969.54,10,437,0.2524154589371981,0.0074666269924619,1738.6000060386473,1656,2240542.6262135557,2645907.865979424,2764736.0558153153,2363869.3557142857,2493885.347857143,2431649.107268023,2481065.1562415264,2879121.61
2022-12-28,381,253291.65,2141886.38,14,428,0.2532846715328467,0.0069124620384676,1748.3051313868611,1370,2666261.948737852,2652881.043986283,2783022.758394349,2325062.302857143,2460304.284285714,2422531.337951017,2469613.5394093227,2395178.03
2022-12-29,354,186860.43,1914082.02,13,385,0.2666666666666666,0.0078986525739772,1818.9977922077924,1155,2485539.3362459503,2649251.6759908553,2801832.467777195,2247769.3757142858,2404194.733571429,2342134.115963263,2420457.394154746,2100942.45
2022-12-30,301,62969.08,1468441.15,7,296,0.2345537757437071,0.0092344830836418,1752.1856178489702,874,2229141.4120819834,2487235.9839939033,2795936.7136358866,2157513.037142857,2315766.477142857,2139453.144472447,2301917.772267447,1531410.23
2022-12-31,141,3233.04,609354.95,2,150,0.2119565217391304,0.0410414697542533,1664.641277173913,368,1763987.2906939946,2343642.4893292687,2721242.1038839067,1951246.25,2189157.307857143,1757736.8558543355,2076673.801298454,612587.99
2023-01-01,37,0.0,179060.4,0,66,0.2577319587628865,0.0196620257200552,1845.983505154639,97,996387.7568979982,2130744.379552846,2542102.4140868327,1733262.2842857144,2077949.2071428571,1363067.7418907515,1823658.6811253268,179060.4
2023-01-02,152,20018.35,948534.28,1,210,0.269927536231884,0.011447174963243,1754.624329710145,552,451502.8522993327,2232008.0130352303,2587541.1024346817,1523836.1914285715,1947701.8807142857,1264438.9639180636,1709644.5409752834,968552.63
2023-01-03,158,47050.39,1124178.11,1,271,0.2558479532163742,0.0105075065832221,1712.3223684210527,684,796202.7040997776,2447712.54535682,2650353.4674465577,1279851.4614285715,1821860.4085714284,1241136.3479385476,1637855.7355119123,1171228.5
2023-01-04,187,32808.8,1195299.96,2,254,0.2657856093979442,0.0099038082115572,1803.3902496328928,681,1046219.9013665925,2430201.04023788,2653348.72791082,1113127.28,1719094.7914285713,1237879.4509539106,1583222.8054436573,1228108.76
2023-01-05,216,154978.62,1364029.06,7,304,0.2680652680652681,0.0088349878559668,1770.4052214452213,858,1167479.1404555307,2320448.1768252533,2651284.0391997616,1029993.7414285714,1638881.5585714285,1308161.508215433,1574660.7887178364,1519007.68
2023-01-06,207,68050.22,1260942.44,3,256,0.2995461422087745,0.0096195879804358,2010.578910741301,661,1401831.5001518435,2057435.5278835024,2562542.322981623,1001076.9457142856,1579294.9914285713,1313369.2961615748,1541905.0382221248,1328992.66
2023-01-07,141,86333.78,724362.27,3,225,0.2515463917525773,0.0093655011159528,1671.5382474226806,485,1353272.2733839478,1575819.681922335,2470526.5369849643,1029378.0971428572,1490312.1735714285,1187700.984621181,1444410.506459175,810696.05
2023-01-08,207,26062.55,1285142.25,3,259,0.2204234122042341,0.0091391404276305,1632.882689912827,803,991554.7911279825,1110233.2546148899,2331330.4684422435,1191113.0114285715,1462187.6478571428,1218576.9384658856,1426649.7455979518,1311204.8
2023-01-09,302,66315.15000000001,1952601.72,6,327,0.2709447415329768,0.0093781476291699,1799.3911497326203,1122,1204654.7970426609,1063006.3797432599,2350094.979634563,1341165.0457142857,1432500.6185714283,1418661.9213494142,1505618.6955182252,2018916.87
2023-01-10,358,188361.76,2021073.1,11,363,0.2593476531424025,0.0075560947793391,1757.7047414478916,1257,1747496.1790142201,1099080.4198288398,2446281.639701006,1489480.24,1384665.8507142854,1616355.1560120606,1599460.8507824617,2209434.86
2023-01-11,348,137422.68,2087712.21,12,357,0.2254038179148311,0.0085712252647376,1633.7260572687226,1362,2055455.2996714066,1142089.86655256,2436990.0743008233,1631912.5442857144,1372519.9121428572,1768550.0895090457,1682884.0560114668,2225134.89
2023-01-12,401,181767.06,2505841.32,14,433,0.2559793148028442,0.00769886792169,1737.3034130575306,1547,2168575.026557136,1267729.1377017067,2375890.506246128,1798855.5014285713,1414424.6214285716,1998314.6621317843,1816847.2992099377,2687608.38
2023-01-13,392,136073.55,2350149.67,8,373,0.2471590909090909,0.008443028473657,1765.7835369318184,1408,2514597.262185712,1288150.3118011376,2222348.637837741,1964174.152857143,1482625.5492857143,2120291.801598838,1906097.421981946,2486223.22
2023-01-14,342,27293.370000000003,2145177.19,5,331,0.2539308176100629,0.0099531268541592,1707.9171069182391,1272,2495681.2340619043,1128998.8912007585,1929664.8836854245,2158713.3685714286,1594045.7328571428,2133336.4911991283,1941613.8403843534,2172470.56
2023-01-15,302,59260.0,1841102.01,3,317,0.1907692307692307,0.0107727810650887,1461.8169307692308,1300,2280207.451353968,1189734.1941338389,1611373.1593789835,2242878.6842857143,1716995.847857143,2075092.8708993462,1936113.5963331063,1900362.01
2023-01-16,435,94562.01,2868105.79,8,405,0.2774741955069824,0.0075502956747544,1798.8268366727382,1647,2026977.1571179896,1466128.4194225594,1494496.6994918955,2377700.2457142854,1859432.645714286,2296986.60317451,2072987.4901553588,2962667.8
2023-01-17,429,113476.58,2818695.35,10,417,0.2603305785123967,0.0078853206469391,1730.9161334120429,1694,2650770.91903933,1713897.2329483728,1435720.6632206417,2480948.3985714284,1985214.3192857143,2455782.9348808825,2187545.4154679775,2932171.93
2023-01-18,430,139162.65,2807078.13,11,392,0.2732307692307692,0.0075099644970414,1813.071249230769,1625,2838371.59301311,1884309.7852989153,1397973.044453252,2583963.5257142857,2107938.035,2578397.3961606617,2288704.7974055805,2946240.78
2023-01-19,455,197169.14,3002305.32,15,441,0.2625070264193367,0.0072613442507854,1798.4679370432827,1779,2910284.384337703,2152075.98353261,1419979.3418253881,2657087.2514285715,2227971.3764285715,2733666.6621204964,2410140.7524181698,3199474.46
2023-01-20,418,99837.3,2622821.65,11,385,0.2634730538922156,0.0074479561613079,1811.483000665336,1503,3103077.7681125677,2263458.3956884067,1403436.3087662265,2690863.7842857144,2327518.9685714287,2730914.7340903725,2451809.8454290805,2722658.95
2023-01-21,389,76489.6,2484567.04,4,336,0.2699386503067484,0.0090809441431093,1745.7782140422632,1467,2849465.2227041894,2233129.1171256043,1295665.3526269125,2746376.0814285716,2452544.725,2688450.2105677794,2466376.084705203,2561056.64
2023-01-22,327,81655.6,1887439.59,5,347,0.2473776223776223,0.0085380091936035,1721.237054195804,1144,2657192.83423473,2122206.7480837363,1298490.7066947466,2756195.1071428573,2499536.895714286,2508611.4554258343,2400071.965411176,1969095.19
2023-01-23,458,158915.57,2656962.37,10,417,0.2463942307692307,0.0081165923169378,1692.2343389423077,1664,2198461.0714115766,2402360.432055824,1429477.2818411563,2735225.1271428573,2556462.6864285716,2585428.0765693756,2455512.762023019,2815877.94
2023-01-24,485,261840.71,2937181.72,17,454,0.2629526462395543,0.0067730697309921,1782.1851977715878,1795,2610072.3171371925,2578964.264703883,1571287.7505973096,2773346.6271428573,2627147.512857143,2738826.664927032,2554647.38441995,3199022.43
2023-01-25,466,224189.66,2813450.89,17,423,0.2704626334519573,0.0074804861471697,1801.684786476868,1686,3002705.7257123976,2701389.7698025885,1690169.048670526,2786403.737142857,2685183.631428572,2813530.1361952736,2619046.473163957,3037640.55
2023-01-26,470,251198.62,3150008.98,15,455,0.2459100204498977,0.0069441830704956,1738.858691206544,1956,3025995.608570799,2867417.9998683925,1871521.6543667938,2815222.757142857,2736155.0042857146,2960449.502146455,2723334.6234087627,3401207.6
2023-01-27,480,188228.76,2948455.74,10,413,0.2625635234330886,0.0079826146897072,1771.1374929418407,1771,3276136.936190266,2819164.983245595,1983285.5753910134,2874369.2642857144,2782616.5242857146,3004508.251609841,2778447.940287594,3136684.5
2023-01-28,429,100338.95,2633729.26,9,385,0.2714377820760799,0.0077739408987608,1762.7776982591877,1551,3183168.6453967555,2733128.8688303963,2017682.8453199202,2899085.202857143,2822730.642142857,2936898.2412073803,2772530.642915915,2734068.21
2023-01-29,333,102098.78,1879726.39,7,316,0.2613240418118467,0.0083420340176522,1726.3285452961672,1148,2883768.355132252,2478450.975886931,1996351.7843526618,2900903.771428571,2828549.439285714,2698129.973405535,2667103.2465271265,1981825.17
2023-01-30,475,290654.73,2871758.92,13,486,0.2545945945945946,0.0066518626734842,1709.4127837837837,1850,2282472.898377417,2590926.6305912877,2172045.6053794506,2950408.8728571427,2842817.0,2814200.892554151,2733144.6336568426,3162413.65
2023-01-31,512,329041.17,3195243.07,20,478,0.2624750499001996,0.0067967856701766,1758.6248702594812,2004,2869100.066125806,2793625.230394192,2310250.391674096,2996874.845714286,2885110.7364285714,2991721.729415613,2838629.9145025974,3524284.24
2023-02-01,494,363582.07,3030389.28,18,495,0.2411705348133198,0.0067575892416206,1712.3972502522704,1982,3305889.515375269,2874963.670262795,2425885.0077333516,3047779.2457142854,2917091.4914285718,3092284.1345617096,2912675.439235585,3393971.35
2023-02-02,474,256037.82,2782832.37,18,409,0.2402807775377969,0.0069821196161758,1640.8586339092872,1852,3364610.738458423,3050378.3135085297,2566537.6354181967,2996016.7585714282,2905619.757857143,3078930.648421282,2929501.4060041737,3038870.19
2023-02-03,499,359230.02,2950676.61,19,475,0.2745945945945946,0.0068914536157779,1789.1387189189188,1850,3147450.3728194744,3079147.0423390195,2594923.3289785245,3020762.7771428567,2947566.020714286,3136674.643815961,2980222.1025369503,3309906.63
2023-02-04,425,123152.04,2714186.2,12,417,0.3020408163265306,0.0066740709889397,1930.162068027211,1470,3255754.544273158,2964120.76489268,2588765.7491642474,3035515.638571429,2967300.4207142857,3061840.5428619706,2961170.9208653574,2837338.24
2023-02-05,305,142252.87,1703895.38,11,340,0.2169966996699669,0.0091398991384286,1523.2246287128712,1212,2976810.3414243865,2636688.8999284534,2476098.3747707475,3016133.2214285717,2958518.4964285716,2757917.4696464776,2812501.231416643,1846148.25
2023-02-06,452,139766.88,2776133.63,11,393,0.2970491803278688,0.0072371943026068,1912.0659081967208,1525,2223035.613808129,2811930.4832856357,2537876.4775397023,2980917.0585714285,2965662.965714286,2797413.229734858,2826287.8018944236,2915900.51
2023-02-07,503,227966.52,2858490.81,14,449,0.2758620689655172,0.0068886246531906,1773.826051724138,1740,2684945.5446027094,3049381.735523757,2658084.8325324836,2918370.3571428573,2957622.6014285716,2869674.2548011434,2860977.0723085,3086457.33
2023-02-08,512,158126.7,3223675.86,8,441,0.2575452716297787,0.0082188300831143,1701.1079275653924,1988,2952620.068200903,3164244.9403491714,2727094.962981123,2916631.958571429,2982205.602142857,2997706.3311008574,2930420.4706673664,3381802.56
2023-02-09,516,97230.34,3151126.27,9,434,0.2660802638812534,0.0073655969711925,1785.792528862012,1819,3238741.729400301,3122453.3568994477,2849660.8969845553,2946558.59,2971287.674285714,3060368.9008256425,2972811.955911718,3248356.61
2023-02-10,470,126593.28,2815961.95,10,401,0.2502986857825567,0.0073996993872123,1757.7988231780166,1674,3245151.6498001,3184937.781266298,2901847.0066237273,2894079.818571429,2957421.2978571425,3030915.4831192316,2968777.725790155,2942555.23
2023-02-11,427,72757.42,2614987.6,5,363,0.2754532775453278,0.0083468037635506,1874.2991771269176,1434,3043420.7032667003,3069071.2675108653,2871341.7708739587,2872709.3585714283,2954112.498571429,2945122.8673394234,2931306.6983514675,2687745.02
2023-02-12,331,61945.28,2109521.37,4,351,0.2362385321100917,0.0084226449326188,1660.1426987767584,1308,2806303.5810889,2661430.26167391,2709611.479805966,2919183.415714286,2967658.318571429,2751708.8130045673,2829994.691904605,2171466.65
2023-02-13,484,139463.43,2972951.07,6,440,0.2806912991656734,0.0067017463607421,1854.8358164481529,1678,2383078.9603629666,2746253.677782607,2791939.1471139723,2947256.8428571434,2964086.950714286,2841885.2347534252,2867650.666317324,3112414.5
2023-02-14,480,165306.06,2797315.07,12,439,0.2370329057445621,0.0083459596391619,1652.3263413273842,1793,2869302.6534543224,2859654.8951884047,2925092.8003659775,2929565.957142857,2923968.1571428576,2872069.208565069,2880313.3948083473,2962621.13
2023-02-15,497,197356.57,2886886.04,12,443,0.2488814317673378,0.0076742038646907,1724.9679026845638,1788,2931514.971151441,3033704.1167922695,3010343.445753982,2887057.3928571427,2901844.6757142856,2925112.5589238014,2907503.956833901,3084242.61
2023-02-16,498,171587.56,3030799.24,10,432,0.2597547380156075,0.0070779720336212,1785.0539576365663,1794,3033333.39705048,3105254.947861513,3015530.126525985,2880490.277142857,2913524.4335714285,2994431.1191928512,2946821.669256048,3202386.8
2023-02-17,495,77611.02,2846170.84,6,396,0.2655086848635236,0.0077828199176154,1813.760459057072,1612,3146035.665683493,3051021.708574342,3069053.1271576243,2877808.367142857,2885944.0928571424,2976768.804394638,2943749.694688575,2923781.86
2023-02-18,396,86192.85,2401278.65,3,335,0.2698295033358043,0.0079827409700291,1843.937361008154,1349,2997866.4618944973,2929929.4790495615,3026923.14767442,2849197.8642857145,2860953.611428571,2854444.4782959786,2882912.602063432,2487471.5
2023-02-19,320,99945.17,1860580.45,4,308,0.2185929648241206,0.0083247056050773,1641.9812562814072,1194,2657603.1539648324,2677108.5360330413,2812236.802642707,2819063.431428571,2869123.4235714287,2630964.7637219834,2759927.6711216415,1960525.62
2023-02-20,511,230685.03,3044188.14,11,447,0.256243213897937,0.0069154874617001,1777.8898859934852,1842,2192884.7979882774,2822210.524022028,2831084.749434942,2842271.812857143,2894764.327857143,2791941.8652914874,2828587.070972089,3274873.17
2023-02-21,511,176854.77,2868388.06,13,388,0.2693443591258121,0.0081071114198382,1798.7258298877732,1693,2914210.3793294257,2869014.0593480184,2877516.127719498,2854074.9128571427,2891820.435,2855267.1064686156,2857474.5055091446,3045242.83
2023-02-22,455,154562.84,2614681.42,11,393,0.2754325259515571,0.0074323822751164,1916.4320138408305,1445,3001565.3464431423,2940756.909565346,2969204.5699523166,2809075.148571429,2848066.270714286,2833761.3948514615,2845710.472774592,2769244.26
2023-02-23,275,80523.88,1723683.27,8,326,0.241779497098646,0.0074956320686597,1744.8811895551255,1034,2846684.6221477143,3027966.8730435637,3019959.4863246223,2609335.1985714287,2744912.737857143,2576372.833638596,2706843.3630713127,1804207.15
2023-02-24,287,108277.73,1765516.13,7,333,0.2287467134092901,0.0077833534708625,1642.2382646801052,1141,2151699.6407159045,2993238.535362376,3005885.985174691,2459336.9128571427,2668572.64,2400728.090228947,2595770.0959951375,1873793.86
2023-02-25,298,86941.88,1711830.24,6,286,0.2542372881355932,0.0088274619539581,1693.7590583804144,1062,1966429.120238635,2824649.523574917,2948042.173324747,2360951.287142857,2605074.5757142855,2250239.0976717104,2489503.699195786,1798772.12
2023-02-26,303,69313.96,1885308.15,7,320,0.214827295703454,0.008607002709073,1646.690909856782,1187,1854657.7867462116,2536608.222383278,2806846.6236293386,2360107.9285714286,2589585.68,2176334.850753783,2418186.153969681,1954622.11
2023-02-27,475,326834.53,2739602.2,13,427,0.2597926267281106,0.00706043343456,1766.3806048387096,1736,1921300.668915404,2782696.538255519,2862404.419333095,2330331.294285714,2586301.5535714286,2398860.320565337,2504619.5641070567,3066436.73
2023-02-28,518,229497.94,3092268.22,12,470,0.2418032786885245,0.0069490518341843,1701.7244672131148,1952,2684724.709638468,2870211.968837013,2880625.6394543503,2369834.6271428573,2611954.77,2629586.7804240026,2613572.443559449,3321766.16
2023-03-01,476,131274.15,2938962.1,9,413,0.2614302461899179,0.007757600579432,1799.6695486518172,1706,3109419.00987949,2836556.065891342,2917646.9068262866,2412833.482857143,2610954.3157142857,2739749.1478180015,2674460.951084856,3070236.25
2023-03-02,482,146510.28,2905478.05,6,452,0.2485907553551296,0.0076388368123299,1720.3992841037204,1774,3083297.16995983,2492439.760594228,2969417.7964942344,2591087.9371428574,2600211.567857143,2817808.943363501,2724797.934940208,3051988.33
2023-03-03,475,148583.06,2773489.1,7,411,0.2709801409352979,0.0074924457908804,1871.923228699552,1561,3062424.6099866102,2286224.460396152,2961120.3534952826,2740841.98,2600089.4464285714,2843874.7475226256,2751101.164948181,2922072.16
2023-03-04,424,110066.19,2769637.75,7,421,0.2529904306220095,0.0077908587257617,1722.3109688995214,1672,2968856.309995537,2123740.346930768,2875002.380132504,2895260.8114285716,2628106.0492857145,2852832.045641969,2768248.201621757,2879703.94
2023-03-05,338,108027.53,2048005.85,8,377,0.2311212814645309,0.0085813811549402,1644.5716094584286,1311,2909421.3966651787,2067367.6012871787,2708733.8782902304,2924033.85,2642070.889285714,2678632.3792314767,2686619.5587388556,2156033.38
2023-03-06,488,171339.97,2893534.88,10,441,0.2515616127200454,0.0075485606656431,1740.4172913117548,1761,2407162.7188883927,2400390.644191453,2811668.294964734,2923810.7242857143,2627071.0092857145,2775192.9969236073,2737053.597573675,3064874.85
2023-03-07,519,250361.4,3058684.94,13,458,0.2565036420395421,0.0067756986576374,1721.6682310093652,1922,2845637.472962798,2707515.816127635,2854136.3922438733,2921993.6071428573,2645914.117142857,2908656.3326927056,2813319.2965638516,3309046.34
2023-03-08,281,72656.95,1615411.33,7,314,0.231060606060606,0.0086482724977043,1598.5495075757576,1056,3154576.717654266,2828422.6274184235,2838701.4591086237,2724541.04,2568687.2614285713,2603509.3195195287,2663285.8276886716,1688068.28
2023-03-09,496,205568.55,3042814.76,11,435,0.2579582875960483,0.0064222980259566,1782.866800219539,1822,2176904.4258847553,2902944.528278949,2650611.5847252375,2752597.4657142856,2671842.7014285713,2764727.8171396465,2741298.8253301815,3248383.31
2023-03-10,472,194088.72,2780654.42,11,408,0.2826633165829145,0.0073033193606222,1868.557248743719,1592,2891223.681961585,2909320.405519299,2509371.9984115576,2760121.891428571,2750481.935714286,2817231.6478547347,2772424.733952824,2974743.14
2023-03-11,430,116489.36,2814181.04,8,449,0.2511737089201878,0.0077510249289162,1719.8769953051642,1704,2946903.320653862,2899448.250346199,2380172.020518547,2767402.814285714,2831331.812857143,2845591.3358910508,2793524.156092447,2930670.4
2023-03-12,366,89018.3,2108187.1,8,376,0.2090970807875085,0.0085029052015251,1491.6533604887984,1473,2936081.373551287,2651643.293564133,2302799.3095151745,2773284.531428572,2848659.1907142852,2683494.851918288,2714014.9886134537,2197205.4
2023-03-13,526,267458.14,3091845.79,20,483,0.2563025210084033,0.0059527487465574,1764.340299369748,1904,2443497.3911837623,2789387.145709422,2441642.476876052,2815345.8285714285,2869578.2764285714,2852447.121438716,2800053.5141316596,3359303.93
2023-03-14,538,589608.51,3033812.39,28,539,0.261501210653753,0.006220825589644,1754.683244552058,2065,3054035.083727921,2962606.8771396144,2601664.96471677,2860256.48,2891125.0435714284,3045190.566079037,2909835.8322474384,3623420.9
2023-03-15,538,419965.32,3192365.47,21,540,0.2551460028721876,0.0063921872096218,1729.2153135471517,2089,3433625.627909307,2537760.678093076,2686859.7438591756,3135151.124285714,2929846.082142857,3186975.622059278,3003501.8266144465,3612330.79
2023-03-16,535,386434.41,3326234.43,17,522,0.2550516389762011,0.0073017014317286,1667.11667714414,2227,3552762.4026364353,2774634.8887287173,2753246.759521144,3201477.6285714284,2977037.5471428568,3318398.9265444586,3098057.4283991866,3712668.84
2023-03-17,533,341770.94,3001167.1,17,499,0.2577639751552795,0.0070111535477455,1730.299192546584,1932,3659366.6942121447,2841337.6391524784,2783942.286880936,3254076.9,3007099.395714286,3324533.704908344,3130708.176612628,3342938.04
2023-03-18,467,124028.3,2734255.7,8,410,0.2562724014336917,0.0077958059805672,1707.457586618877,1674,3448414.258070715,2871115.2261016523,2801353.496538948,3243735.985714286,3005569.3999999994,3207971.278681258,3094384.953064278,2858284.0
2023-03-19,360,156894.65,2185695.8,9,376,0.238538681948424,0.0080479634814164,1678.0733882521492,1396,3054994.0860235714,2646478.617401101,2684022.566259139,3264505.2785714283,3018894.9050000003,2991626.071510943,2994145.6859890404,2342590.45
2023-03-20,551,212862.44,3486369.87,12,470,0.2860696517412935,0.0074814979827231,1840.4140845771144,2010,2580058.3286745236,2884087.0549340677,2753268.436030205,3313066.4757142854,3064206.152142857,3168527.6311332076,3088157.235857168,3699232.31
2023-03-21,545,236634.01,3190139.83,13,443,0.2677369238736406,0.0071104047698417,1774.6109994821336,1931,3326174.3162248414,3130531.669956045,2854318.9640247133,3284974.0385714285,3072615.2592857145,3233089.183349906,3133306.116409546,3426773.84
2023-03-22,519,196492.31,2837754.32,12,428,0.254246885617214,0.0076286827183659,1718.146449603624,1766,3393240.66540828,3291131.3766373633,2642273.385111129,3202390.5871428573,3168770.855714286,3183378.5450124294,3120098.1848882735,3034246.63
2023-03-23,518,112808.24,2964497.3,8,382,0.2577440093512566,0.0083978902286268,1798.5421040327294,1711,3153911.3084694264,3431643.864424909,2752475.189636378,3111624.401428572,3156551.015,3156860.293759322,3114392.49890317,3077305.54
2023-03-24,532,140443.82,3268333.77,11,442,0.2714723926380368,0.0071182581203658,1742.7288292433536,1956,3102840.7961564753,3402075.2562832725,2792887.544247946,3121030.0514285713,3187553.4757142854,3219839.6178194913,3153643.8443827475,3408777.59
2023-03-25,425,109715.92,2614833.5,7,363,0.2865208186309104,0.0076393665187667,1922.758941425547,1417,3306798.658718825,3220811.504188848,2817938.9725665012,3101925.111428571,3172830.5485714287,3096017.0683646183,3096431.2544650477,2724549.42
2023-03-26,324,49075.27,1832124.5,7,316,0.2408888888888889,0.0092768395061728,1672.1775733333334,1125,2918632.4995729416,2928071.1527925655,2705078.3230089555,3036012.1571428566,3150258.7178571434,2792312.7437734636,2934400.389869708,1881199.77
2023-03-27,528,104637.25,3230061.94,7,439,0.2794117647058823,0.0080002468186499,1816.2849618736384,1836,2227010.679857647,3185124.8718617107,2824028.4333709637,2983935.9971428574,3148501.2364285714,2927909.3553300975,2987773.563220414,3334699.19
2023-03-28,534,167879.88,3112284.41,8,424,0.2816823464305478,0.0075537883940857,1815.2541726618704,1807,2965469.686619216,3265674.5279078074,2969372.5182126067,2962991.7757142857,3123982.9071428566,3015973.088997573,3026758.9934576917,3280164.29
2023-03-29,531,147943.51,3330294.81,11,431,0.2718346253229974,0.0081028784327864,1797.5391834625325,1935,3175266.088873072,3188531.8952718712,3086274.0221739514,3026419.1599999997,3114404.8735714285,3131539.3967481796,3086956.2369966665,3478238.32
2023-03-30,524,202833.16,3079873.97,12,449,0.2751828925154755,0.0067811392301239,1847.3309679234665,1777,3377247.576291024,3151456.4435145804,3200163.9890514147,3055762.244285714,3083693.322857143,3169331.330061135,3113056.3560637776,3282707.13
2023-03-31,556,224494.31,3229997.14,11,438,0.2444224095190877,0.0072711156950747,1712.6878780366883,2017,3314220.612097008,3237230.1590097197,3226122.907405703,3062292.7957142857,3091661.4235714287,3240621.360045851,3158581.0352552743,3454491.45
2023-04-01,415,68675.9,2416319.61,6,349,0.2498329993319973,0.0093274948918098,1659.9836406145623,1497,3407734.504032336,3066336.5793398134,3159243.1060592113,3028070.8085714285,3064997.9600000004,3051714.897534388,3068769.6318879044,2484995.51
2023-04-02,336,44984.67,2146232.91,5,354,0.2084210526315789,0.0085466297322253,1537.696547368421,1425,2792575.174677445,2671290.976226542,3010760.8049575365,3072359.0671428577,3054185.612142857,2836590.568150791,2951762.691636184,2191217.58
2023-04-03,555,86257.85,3257072.33,7,412,0.2634094530005311,0.0080523136687961,1775.5338183749336,1883,2391670.1115591484,2892427.047484361,3135937.442237985,3073592.0657142857,3028764.0314285713,2963275.4711130927,3003971.690084693,3343330.18
2023-04-04,551,323021.53,3134664.71,13,468,0.2708441222164681,0.0074418821694391,1790.6194924909375,1931,3026110.157186383,3021672.7949895742,3188816.787285624,3098952.3442857144,3030972.06,3086878.1633348195,3064466.963406734,3457686.24
